id,value_int,value_float,text
812eb034-a7f0-4369-a31b-a41f6723dfb6,286824299,11416.53709025603,cGsu0DV91b7hUSsDPhq8
08cd1d52-f939-43c4-be50-c2fff828f9e1,622870066,703406.7005438791,od5fEZgJdnQWzsxvtxbu
ec6db05d-db12-4591-b618-750c36b1c0bf,685098740,593888.9153909599,fhbZAtNcEMZE21BHC3od
480c8b62-93e5-49d0-9db3-43677cb9c7a1,503069216,325169.2777491776,Io5z41lhD40rIUK7umpQ
998fde43-ab28-4c84-b037-8fa220eda9c1,231542799,550230.0798629881,irhDahLHNLC2m2lMuZJu
a8a6d41a-0ea8-478a-8aef-23ce01c17ab1,210794217,243351.22116120777,bvTkwh8qWLuFSNB7ould
6be40f20-bec3-45d5-9543-99e192dfdbdb,272479011,808425.7927312329,SyasIm7XglvGKpfDdDGM
bf234c37-4565-49fb-b991-9587975ae279,925496214,850095.3029608859,UUcM6fyFLSypSR6qOHtH
eba272f7-aa1b-4f31-8a75-79410eee9d2c,46625672,289579.12308769627,y8lSZa6Kyo82TokHBJTG
8c949e0e-4943-480a-a1b9-41533e27a056,912113787,693655.5918125183,Vxdte2S4bo6DItqVYnbh
d120d1bc-c247-47d4-b295-a994fd1100dc,568516542,832003.3415970398,7zVTAL9zqUXex1Nd8DFg
5c288b54-3a3b-4d8e-973b-2d3da8c968c2,495366509,731599.5721825376,9Kq8qQO5LaRoHwUJUIl4
57a898d7-f14c-44df-8335-116f1b7e6271,267532590,258088.75599191673,Cu68hvvmaJgmj9VtGpeY
b2cef60a-ff8a-4baf-91d3-2c0a6aa9d235,368985327,336020.53331761697,r747zQRD04c18SHuMwYt
f18bd0e9-0340-40db-bcf0-a40e6ac1336e,202954989,486296.07298210973,ecOMPCPyJTNjOeUntgLh
846ca975-b3ad-4c8e-be6b-b98a5c7bff36,165288314,465804.4343893214,jTqx0CBPls4JBNveWRKu
304bb072-07ed-4b4b-9bfc-5e3458d9e707,669581597,358958.1861004513,Co6svWPpuImGDFsxYain
2234ca79-9727-47b7-883c-f75031f7cf90,224712507,715403.5379952423,4VqYHp4lXLNoOQ6gcUNE
94ecdb76-9c18-41c8-8587-502cc8fbfe19,621765723,149875.77642115214,ESVMLHLTbNsyCBSnYbF8
01d910ff-0d5b-4711-9184-95683eed5db9,894405016,48475.95876338839,OVUcq3zFXzjwDA9eCoAe
54d94a75-bc45-45df-9fd2-1d952b026ae2,281939011,764896.6902848497,nefZRnn1VMGsmNqB98g7
a54e8d13-d772-4fec-9781-2a7a6f3df89e,935964942,105488.11710912053,PaoxXqWZlylDgRzHILWd
22f07ec3-181a-4515-b821-22538710e1a5,269270085,242858.5292623071,OYDlZkFzwx5YOuqstIRF
2c9f5fe4-5e7c-4478-86f9-4dca7d536972,727165881,748748.6214713443,QYUnkcWQwRQYdMqaGnkq
ddc785d3-bf92-4248-bd2a-2fca29c01eb1,729624613,695589.6248950365,yEVynYxVF7zP4W1wo8nR
4eafe9cd-5d53-4a36-8210-851ed1e3159c,101193002,326388.94758993597,cUa4wnCkGhY7lXBvbbFe
839a48a2-e218-4e2f-b140-ca47c3753d94,115574899,883354.0556086777,LhZspMwGV08QNcpr3KNY
a727d1dc-91e1-4073-8cdd-1ff36eea5056,72287575,723091.120993241,JFI4SluLr879QsYr0jv0
6e80d329-2bc7-48d3-b56e-4c7b93adfa2b,499970615,503995.68395216175,hqASUQp651SChn5SiR04
fe92f786-7f4d-4733-adcf-9bbd3932d633,497258749,541759.4392962272,K4BRAM5VqNT7PUbimPGq
75ea4174-ba9b-442c-8f7c-ebf26f1f95c5,714189067,719905.6841753226,JuPghOaY3tGWgodyE5pK
c0fc011e-1a37-480e-996d-b549d988a6f0,97667977,909210.8473451377,zxirTMFd9RD6PxJHz5OY
a05f44f0-7664-4bee-8d2b-1ad1ad7b8a70,985115992,683692.1973544463,zbNPoJbGp9EjxPTgPiij
bc02fa4f-33b3-4585-8f6f-fdcd4610a856,410844500,385864.05275396473,Znau6MGyyGe9c2cUdmCv
697a187a-9508-42bf-99ee-d8847ba521a1,718232420,34269.54572060603,jN1KJNgdLMUcEwiKZalU
edfaff0f-dac1-4baa-9de7-982831d18b9f,878588792,560657.1013186807,u2YTBCXx9p6SdVXgZ7IQ
c134353f-f87d-4d09-b176-d1d5932128a3,648787923,499887.0271772432,uAVEzMlaJcMzFLxYOoBU
d2045384-55b7-4568-91a8-b7649e15f1f0,79370660,777646.639155767,KP9wrua1FWuER6oPtrpX
95aa6071-5aa6-47ff-929b-6bdc2ee98b9e,620904153,138851.14836466528,XmvBItbDZsvkvyyAJ9rC
6e0c5874-0c26-424a-984e-db88516b461b,749688379,726475.8625362815,8hvMTmFnwvacT17ag8Ua
ab905595-a81e-450d-ba6a-594729f2e1de,762544753,723109.4664122668,hZmODlepPdgvAfk8YnA3
d6d61a60-c0c5-4089-a5e4-281110d5675d,549301379,649750.198934117,E6a6ExZYm9ESGs5AhDQQ
b66ff987-b030-49f0-a623-d61cb955c191,314315338,378303.5704870594,Go33kVKgtkZfRHDLRjzd
9d05dfe1-321a-47b2-86be-574b99c14890,284552828,418364.35527750535,MlvYilWEjPtEVeG8iUcm
6ad9c569-9bd6-4129-8036-803713d42a51,901563503,131004.45892399126,4JZel2XFSXebhLx3b8kn
be66622a-4695-4965-8329-60bea85ac902,109237148,493284.57887257973,KPt52hgqXBtruMinboYh
5de9a7a1-a6cf-4675-96a0-7e9fff0addc9,396797547,788234.7347007403,SZcBhCnUKdImWbIYsiiW
bd46e504-ccb4-48cb-9f0b-b78a5e8e1f67,50160427,829573.2949894894,SG9R72WWZFlsm1MjGQVk
2d4ab79c-0f5b-4bdc-9554-6191749c4db8,883717053,344492.5648502317,vBFIthxk7jGmLUxEI8iB
2133330a-e87d-4b27-ac4c-735748d32f25,13024059,440438.7198444335,0TbODeHcsF9JlTwn0yt4
08174845-dd37-4723-8ef3-98e14b472ad0,312553020,667955.3132602753,Us16PGPIK8s2Z5HPte9f
d74901a6-bf33-429c-ab49-a0a4f6289007,390474672,276659.93937171716,a7RPiEVU760yV4KyEnA9
78ecf1bb-05bc-437c-8fe4-8f6210dc0120,21949737,700797.5738030982,9S3J5nDZTwRMxhYHro9x
af51de12-b4ba-44c7-82b2-e0a3adeda4e1,567268058,248123.4762163167,QT07FwINCoMsFQxPkCbs
6f2fb2e6-8a48-4366-a846-6812d9e6d7ee,401896210,633778.7219971487,Row3RrqqqXcGoopX5rVx
f6e8e692-f02e-4786-9ae1-97d8937cde30,644772469,84700.09113210585,VBTDTM6fDSS8moX7em6X
db9508e0-f168-40fa-b5cc-2842a57ae760,515749938,743592.2597644002,aE4aj536c8J0xGgnWEqw
2c5d2546-e404-4058-84cf-c6f4ca79f7ff,961411433,347891.216190687,TT5ERzqyCrDHG8nrli9y
936deb0d-7bd1-4cf9-8c79-75e7ee79e965,96808154,419562.1855577145,QQEypdt3FShgBl78qw1Y
13f90fdc-a227-4ff5-b184-da7929f9e901,736831672,297059.47487977846,hibVLw8hL2nlGwki4F96
bddf2d45-9425-4830-8f1b-db8c16708432,665384405,513547.05627961695,7vJ3eH78mAUCRyQ5xkvH
9bc3f48a-3835-451a-aafa-aab1c28f766f,235642802,294694.50212100765,aDnIHeRw1OSshki5k0zF
063a61f4-33fe-4c52-b661-1e0b0956a83b,161445454,673091.3864957213,8JA0pHJNnncEzyDdDaOw
0edba530-7fcc-4c1b-965e-44ec097a58fa,761987204,977937.8917111274,2M7D3eiIbTkDZi24Q2kK
a65ab177-c717-414b-b875-202b4aaea0ea,191356463,424646.46945870033,G7TTDRlXbK6qEuDrCouY
6945c07d-9d70-4505-bebd-ce32259fd0ce,785609834,84779.41662452681,s7eg8joy5WKsiltDA3vS
ccf53970-0a63-41ea-84cc-dc7341589c7f,121903216,429077.82233105676,B0T86kOqjTYw8mPJYi0c
5fb2f46e-0cd4-4a52-b8ff-14e34a31e2e6,350034909,202395.80445228366,jikxXoFWsfchyCPZSd2W
f2531f7d-4195-402c-b765-7d0f9a8f8fcc,931078185,308858.9688568091,exiFjoCkQyuFNlWlYknx
6d67cc38-1d35-4743-aacb-5f14c1ee220d,676493290,159977.76837088785,xA7AlsKJd2zBHauJBsL2
45a6539d-1683-42d9-ac5f-ccbeca13838a,995185077,357651.0052864688,VVA445RbIL3XSt4V9orS
50c1a40a-d7c3-4d78-bf6f-f1c709a5b352,607950179,200011.99426885007,NS8aBX5fJoGR6Nyijoko
8d0948c0-a113-4c2d-afe7-a000f34fa4ab,762880281,397353.97351196036,JN5a7S8xASDFGlEI55o5
452a42e2-e9bc-4224-9469-33b73d43ed70,713459598,325283.9631783043,Cr5winXljBil926r6ojJ
d9004903-4eed-4701-8442-d857d66490ce,166448933,758077.2145019332,W72flTnlu2VH5iSczg0i
a0fb8b1d-4257-4862-a7a3-129687b2442e,689324,646758.9635533389,tjTN1yzcbIoOLOTaBFMt
0247af67-3b20-4062-bfec-a1d75a14fd19,977268462,832347.6309206639,xYPNo61r7aLhn23OMlmu
1847621c-adea-4545-a5f5-a31c2e210ba7,120438699,667926.5076847867,bQFXY0KTta46SfZDYQJm
0a34b3fc-2b69-44fc-a25f-c04c22da5d5f,394661061,570782.4214762957,s36O3GM3y5A4W7P3UANW
e18a262f-552f-4728-accb-af8c0413f761,538919573,300641.89804472006,E9oiM8lQLAiOcJ0omHdi
8d6c28cb-3c43-47a2-8643-ab3e09ae85be,436059792,81475.61067697828,oRlr6KkTXgSH5yWb876M
8cafa5e7-56c4-4559-8f6d-7c6b6d403c71,418081687,975954.6540845435,CkLtJtKfanUMZkCWCsbN
6df5a762-d9c2-45a2-98d4-bdd7a7f8a636,377866127,828011.6325493844,tXOkatiqsqzpT7OG9g98
630d23eb-7f42-4aed-9de2-e02422187d73,291708028,606272.1678617704,CKTfj45jVby1QBYphuHF
258f3fe2-c49b-4429-8d27-bf984cc5f2e7,290021544,278019.6046441642,RHQGXV5SQJtjDCa9MRm1
ab4ece4c-407f-4ada-a742-95ad1257a6a0,78546998,570078.6714775856,plMrovTwysG8qrnfDSXB
767ccdd0-b73e-415b-9207-d57c45894012,58484407,810442.849700038,kbWlpvlr9B3c18TVEe1r
99041ca0-de4f-418b-a6b5-27bc5442fba8,520864030,290689.7883992076,8LqLpHzdqxVN0pQZOXqK
c73f88d1-edad-4f76-8841-973324e6e44e,152323318,275236.3722902804,qDSALNSlEkJhvXMd60yb
7cb1e137-9064-4890-8f3a-2c8c22fc25a5,756465830,7269.460664805271,Khcr54Z48u0cPT6IURJE
ace5febd-338c-4959-9918-2b225069f7e4,258259015,163249.34922403056,Bk7rLPTbmPD71JM5w0Gg
c8638a35-7113-45d8-859b-9dcda5a3f55e,226931651,755800.2320570683,QHIRQbcUMnb4wGZIeP59
e06932e4-8fe6-4c15-b432-60b4902839cc,170126662,24459.617692979886,6bFfJcxTl4WTg5zkfbsA
a22d830c-6c1e-48d7-89d1-d8d30899ad16,373087168,503101.9015634994,ODLd7nDA0oW6I7GvIwcU
e06255cf-9b4c-41af-b45c-23e1e7d8ff22,747733387,721260.3661150398,fTnACU8aaWpKn7JWZDnJ
03360b25-abe4-4fd2-a311-abfe8f824b6a,852778239,610808.8453021978,cRj8MYAMS5y105VKFIPA
37eb4fc2-3d99-40f5-85fb-74d52ed267e7,510292084,48051.62012469943,zr8zDNCw2nS9hZKqr8sl
46d6e41a-bf81-45ce-8567-cc92484a123a,896439474,47035.13236549872,PiNpJGH37EvTLIlMNOOi
f4ebdfcb-996d-4db1-bf00-899ee5b706ba,54911190,862576.4048103376,5sYMrhon5evhTuEOFHcw
2e8f2186-42b9-4dab-ac38-96785d26ca7a,174565831,857010.3108958941,dTo90n0dejKqxKpHC9y3
dc4a04ff-9527-4782-9996-442fd546d14a,999989157,714859.6433872961,DW3UxQrNPLwt7drSz527
e0f8e9a6-bf3f-43a5-b940-ba124dfcf8f9,861365820,868933.406876882,xe0b7xTsb7Ibl17nlh29
1d53088b-a530-4ad6-979c-34580523e8b1,98331018,648446.9999024464,mcicpha0Fy4V0whgbDb5
085c6e41-4921-4854-a1a1-9dc26e5c8b66,539714173,83186.56239654188,7afUQ3C31ZRTh02498Y8
3d4e7298-8b05-4426-a6be-02791a0d9035,693326009,831256.3013552267,cLHOwsUy0ceydFXtpWvQ
796062fe-398e-4154-80c8-2f7d2b4cfeb2,360126817,905340.8751662724,a3DmE8CXR3jk71452xBd
37d16f5c-ef23-44d6-8b8b-0f0dfb1a98b8,88455718,899302.6826161582,J3l8SJQpVomgpynfZtsh
f6aad976-9218-4094-9175-112055762f53,136126372,202910.75649550738,o4ZSyPGlutXFxgpdpCWO
1594e037-5a50-40c5-8c4e-b83365d22335,935103021,520915.2591197144,EestkU1bEAJfn526kyUg
7440c9c8-d37b-430d-bef6-ba4d1a6fe76d,872229192,5539.8386354243985,gloPDI3YORxnuy0JjKUg
1d3fc4e5-9e80-4f63-8791-151c8e1ea691,207648040,248678.531012854,tJwVCEfCtJedNkel0prg
d676c76a-ee8b-44a7-8da0-64cea5181773,516966410,32415.8828178025,h3kjI7dj0zS4IZaEQ7Ne
a19b7745-04c7-4664-8e38-554e979dfb7f,359102628,180633.1192374393,pjq4ByTrlJBnHBPK9iNP
0d9e2376-bfa3-44db-9adc-d50ae5b630e4,854081632,377305.14609628584,dQq2pCqsgcfDf52Dbopq
de4728cd-be7c-430a-9504-5174c9a79d27,268621622,480943.5565059541,fRN8fRsw5zv3kAfmYWT9
15b72499-3859-435a-8d70-7b14e83f73bd,419330616,755720.9202337924,UrrRPl1mhlZBmBJpUZCq
77f20ee3-b185-43b0-8048-37488393706d,744252819,668012.1125924776,Qt1vLbiI03KPAaSEhAdl
1fc19702-f58e-4542-8fdd-902056eaa47f,563645377,390263.3842733376,eaLBaWo3Bv5d3Jm6Oj01
a951699c-4c09-4aa8-b73e-babdbf13479f,438462176,271277.0034564731,dvgN8SYyJAZdwbivEXij
cb4e1d1d-8a9d-4254-af43-28e6f40ee80f,251969134,938447.4816272006,leNf7DBgGGGPxuiEEcve
c882e472-91e2-4698-a41e-c8b83a6161a6,356905485,831973.4188254083,BkvzYoZz3ULNHc6cczOm
1a9d40f5-09df-4db9-8c87-7c0e243b7d04,176258073,16739.032390692522,7bS2FSNJjtywYkWnMdA8
f531ab3b-0c07-4072-8742-48a29dff27e2,729415416,402380.8580918664,ROeVd9ZkqyDWEVadiD7J
5eba64eb-f2dc-438d-869d-473ac4544ec5,946943068,298481.77958109987,0ZzzYwjMQx3JQu0FF4Ly
2d66de0b-66e7-4081-9880-a840022abfa6,191091418,664792.336586549,faGwQe8Eqsy02IDrPOgi
384b922f-8077-4e71-bf1c-8a3f88523aca,74621165,537507.9706994413,30YZ0oNi1vA4MQn73wr0
a428eb0d-19d9-47d1-9aa8-e1c012f644e5,251617687,210248.76913975898,9NOpoI2O4bVrKhqXA5Wn
9084af86-fff1-4f58-9b04-46813c3cb522,799548638,164908.34883098016,U4rIkXXlE7O4HVfbnaUN
d6f507eb-4761-4354-bfe3-f6bf1f53baec,536051107,21675.561998929283,qAfWcROMRqRpuYBz3Vbx
3f6aee5d-4e93-4522-b406-e6bd53b7a85a,486560011,937900.9707354825,FZOMIujiDhukZ9LUkZsc
cbbdf046-cffd-4ff1-b149-20f33b17a530,847143115,76072.53390539803,iFupY2sruzC6pIhrynm2
d1f8d9d8-f294-4dac-8a8c-fd9cb0429645,316060071,585845.7301459928,GuWtYP50pbxQceXAgB0Q
da5dff5d-3516-4721-9351-0d78363eae87,685392252,994009.1367525914,H03WQSoPCn59yJYdRXMT
9ce18b5d-5db9-42d4-bfb7-a988b31ca1fe,210716214,991951.2700788861,HVjRL8wae4DuMikYpMxA
dd8f25fd-9c49-4473-b4c6-ce2fa75c42ad,880461341,679524.2512915015,lMKeEe3jQ6GIqFl2tCJ3
6f850c25-5555-407c-9982-8bbdc5e1f974,895166676,950147.5907551472,HZ1A8DZc7fjnLh8u2SUn
7ba961d4-be01-4e7e-ba76-4309ff1add31,999503645,934416.9439374086,8dn8a6CffkDERSiEPfsH
57f36140-98e5-46c5-a1d0-96d50a7dfc19,351180328,677430.729656494,wQLl2g0hsYh1RvgZgMIM
3327e7a7-5c20-4c53-a880-b5cae627e285,986629211,77492.15189140158,HIjpUDeAaHJakhw9ONAM
8cb2ff7a-c9b7-48d1-ac7f-23723e02b6ca,799523411,486829.05658027966,VlLBOgKPF7oSFh7XBUZi
f3aaecef-1907-414f-9f44-8b052077edb9,153944460,92585.03295924325,pmdo2PYho6pPxmCZWfqx
a47ff1bc-b8df-4b0d-9cc9-3d50d6fd2cbe,76387486,536992.7476482849,hk9c6hFQxSNtrekbxSj0
cb065441-4bec-47ba-9d7a-220615908f7a,203306123,439773.4272785455,LAOhVHsBgniao2b4bqxC
8bd76f7d-fbd2-45ea-ad8d-8cf07c7c8a59,153022618,208948.75630572753,lqyLZnl3ndDaBQh3OTFD
e5db06d4-23ea-4fa8-8a73-57d645933353,368356647,971403.1807434908,GvD7sx950LoB1UOrReb0
a873b134-01e6-4a2f-b307-2938e0191885,780673659,662649.958663112,wrehiY59sK5Jcf0jJsFM
c2a14c82-6557-4080-95b9-74f3f1f2148a,205557372,159695.1602603741,CSZvF9DUMxa4qDnr55XQ
3a9d73d3-c42f-4eb0-ba76-a24044681cbc,449358185,504013.2331420274,LC3PnT2oLrunc3WjPWhE
6c6aa119-d1be-41b5-8dd2-cc4ca0421809,77678909,302678.0799950837,wAyNx5JTS0dWBCflI9on
46950f03-27d4-4968-8e00-f232f42cdb3d,238298537,797941.4898120976,v1WnSMFqi6t4jYRlJkHw
ddcc14c5-707c-4e15-a645-c186b7d55274,518017381,854032.2500179211,C1YOTOWfmzcao6aQTht5
87f1151c-e857-481b-82ab-2cf329f15084,450813838,988351.6825743032,R2ourwCyhAia4VIIZV6b
4f599d62-b9d1-4984-ae8d-12d3f78df063,31748273,476079.3027759784,sqHQqRdsP3TwAWXF5ytX
bd905a9b-997a-4e48-bed4-d904362b5701,812411107,708302.5144671436,jgjTDa5ZsKQNtpEVRu5j
b10e2cf2-e089-40c7-8d82-7ac1ea6db902,185991403,402402.31824793795,owzxygywWc7tAq38pVIK
b8ccd028-5519-4f15-838c-71c93d7d8bcf,269251186,708048.521754142,bbak3lRia2ux6jf4f8pG
c7207abd-8782-4aa0-baa7-f0ed12e1921e,678486592,551945.962167379,6GxOvwmVsm20cdep90k1
d170b9cb-d7f0-4e66-8067-5abba7e2f8cf,977781178,988318.6263915144,0skgTBL7llts6GFPIbtz
3e6c89d6-6abc-4436-b89e-ade4b7c5f9fc,86632942,326797.4826784554,FXV6yrjhy39bhjqB4qMs
1955e308-00d2-4986-a867-57e883f7c4ea,398623177,688745.7604687461,R8wsbMUB827WB7YVStYi
d8509d4a-26bb-4d57-aeb9-08c1a50eb0ed,552141770,99210.14601553301,GDbxq9rlKc7mBlVdSupx
57c6bb78-5d62-416c-bdce-86dc5073a2c4,296300349,875186.6689165994,ibRuFIRDrSzJHR6DhP2t
f691a8d5-78c7-48de-85ee-d69e81b9420e,185024446,539623.3892965007,O6tU5Ze85t8hfnNwAXck
bc4935ec-05af-4626-b128-e863f17262b2,558151398,117218.29678691742,oWDi6WLrquvc3XQykxnd
bfadc405-88f7-4c32-aa8d-773d349e44c6,21837908,875650.0909415589,o6zLaQFnNdit7CssxiiV
cc266eda-3a0d-4a7c-9576-ffda01c96433,314908096,117280.16104362515,GhijFhCq4anaq37kXrwr
248ee2f2-991b-4195-8a25-d1acae71b661,73623068,55439.61250074681,q0OvZ1rY1fe3WGu0RGmq
35dbafdc-56cf-4f51-b215-a1e41fb7eaba,964402060,269947.7771760512,TTmaLg6Nf0sM64FzSI5r
514f7dbb-195a-4795-8ad8-5e372f39b5ad,512420096,154522.72460710703,bgiRqaj23CIqkN4RYOO6
4d49f89f-7bfd-449d-bd8b-9b609af65dd1,612211506,508641.021274473,5ENAUVjhUvBs6zHGy35s
c96a7ad7-bdef-46e3-8c70-481dbd8f6841,295349094,928021.3533151853,hHiiwSiiBHlqtywjgPaC
51828414-589e-459a-adef-14f9d6bb73f5,749905732,2796.5168197031653,PKxsuAJwCSyHNj9xc9L3
9dcb3fba-d7fd-458a-a528-ab1c1392289c,137330747,660495.68144953,GQhced2OpJOoeXmkZrhl
c1000463-f10e-453b-8bcf-cda5adbcbd85,374008753,707774.6113701942,ETuoO3jPuqOQWXYiGdZP
6f0f4908-a121-44f0-87ec-c087ae602e2d,363348861,328890.62782723334,Kk3XaiPU8ObOlW4SsPxg
0b01ca79-99a1-4f17-b831-78210e4e4029,298437100,973414.3934328766,Cq9AXsMj93oTVw2YQZJm
20e047e4-7d72-48bd-8abc-0fa3d6011181,850413628,490670.48078809684,DWL4ZUcNIplWKR5yC816
b63f3656-1d54-4d48-8eff-bf2a5f531446,717999714,558365.0151823005,jQgip8WsI6o8U2IHSjvd
6214a287-c04e-4387-987f-ef8e4458962a,273705484,169741.02551177217,BJRuZOvFIh5zPjd1V4hP
1a498275-0411-4ef7-880c-541b0e734cd9,242849528,535327.094420836,xSVMtr76Vcth5vARAjjF
1fe86c90-45c6-44c7-9da8-9fbb5e4be140,792731087,398424.84490285744,aCmMmj9ozhULFqHRIuif
946ad5b3-5626-43a3-95a6-43d1c5a73e46,553643135,818626.0638115908,71fMi83V26pLNpZMU7rF
f7035998-0abb-4bf5-999b-b842329ccf62,104251726,714384.4853949085,aZyqm4xla9g7ZqKM8iRY
fa1cf4c6-b4bf-45ed-809e-8ef8963d1526,237081287,533557.0526623029,tScXsewh5SvNusL4VflT
8250cf88-57e5-476e-a378-f47ee503f107,248010445,352390.71376598196,hldSV5PkphCMo5hBbzbw
387e9a7b-b649-4c15-9bad-027028ac5a1c,866107877,663195.0755753227,oRpBWwALcZ3VQkQbOZZB
b4281f84-0b47-43ff-aace-0c555743a8a7,799005453,679974.3745864714,br4tMAueb6Vz6y8rMxCm
a1dad458-7468-4c09-af38-225f6f578582,463938184,75730.73647934735,WmvOoIuc9lq5AMvlDwGf
49e1e93a-d57d-4df3-9a6e-f5f1f8cbc4f3,432904406,520065.7047030888,uf9hSDN9fQgHfWHzKpmi
41e4181f-9f8b-4562-b951-a6793f11c69c,499285920,329931.6661182172,WQxovW7Qk32DD61Hbaqh
e5e67ce4-05a7-4788-abea-5d653f969abf,435057718,101562.20002085669,lfnh6ACiCXUDVoqHBHRC
a7847935-9f6e-4ff6-940f-284b7c71beaf,318506520,10570.572213187135,nzBLIqtTvCWwbAyrztRT
24eb55ec-e926-41e9-98d4-7615f78acd9a,474889943,45951.60195495196,rLnuOaO05JxWazbRm6rh
c03a2bc9-8123-485f-8d22-da05491a8070,264380921,677641.1509363586,L3vMPtCbsCXY44Ih5mlB
bb28736a-9037-4a35-adcc-42ef977eb95e,962814738,993842.4287719107,htggC0bac9II7qPQcYrG
0e4d77df-aa8f-42dd-bfdd-ece85119712f,280209232,345299.3773033215,AXH8lDGBj4W7eM4sTNiA
c3bbc1d8-6e20-4a96-b1bc-edb75b5dd016,367867104,735477.2368887393,sSSUP4AEG3b7GSJRyOXe
e1a23bb7-e6d9-4d67-b6cb-ebbd5272b1e6,789309108,410331.1940386927,GVQqnD0h0UDywDUcMJQk
ea5a52c2-110c-4ce0-8ae6-4491eda4d2df,225365805,174794.82370269773,6KGO21VnJu1ostiZHdHs
4fc83899-cb14-4cdd-bfbe-d327406b5324,344550307,637197.3328555302,ESL9XrZ22Ovgrrk8kdBb
08935229-ad75-478d-a9e3-10afce0ef387,299680052,122373.20553405561,BM6yeY1wcjewqqfaGL5l
8c798d90-a6c6-40d7-93df-3b97b6503843,883225037,522451.5776909219,amFMiATs8V8kU86vSvSK
746f1270-5881-4466-99b8-ed50f932e032,342152636,441614.3850421298,OKHRCUCit8bGWH0PVXGL
9abbfe93-651a-4a53-87db-e6e4b792ff28,138682568,285475.3235758448,mnn6OaAhEl1aZWYUHwb4
f74adee0-15a3-46ca-8a4d-9a9926fbf490,2504777,473086.54353788926,iC8MTFYsnpWflgB0tc5q
cebf53e7-73cf-4ba2-aeed-65393dc7b319,747679016,533664.2038869017,rvV1EqhktqMqGcYA3YIb
cd75a957-fb52-4653-98e5-08cd0cf6256e,791797556,999905.2159877361,Voo4fhhQWOtOw5Uwncnd
8d83a28d-0e85-4662-85b8-45433bd64ec2,480264225,684160.9510667999,jwVFUE5gkepl2IUwBvum
b87bf981-62ab-476b-893b-91cb26b6d785,719543117,720060.8885996622,ufokDO6mLB8tGOxb2AHQ
8676af39-db65-4290-9122-011e0107a81d,924295463,631401.0357796069,65rVfk9yEf0TAdNcKvMS
e2e266b0-e68d-4960-be47-207ee45bf6d5,819376190,515358.62297719327,KXCpCM3FhZZIG10gnfR3
1307766b-d5b6-4954-bd28-b62e01991959,799644308,876382.9219991524,7JX6iY8fBEXayFB8C4nA
629f937a-306a-4abc-9686-2c1f09b8e540,334863191,656163.9306667264,JXnMW6MG7JAnEmabUNse
e9af72e3-67e2-4740-8988-5c7dc26f87fa,980374947,475023.54594830656,1LNeGjDkmY8b1gpmVtmv
1abe48bb-f5a3-4721-b16d-15a96af6d43d,405532187,266984.4633013764,hqgRRHeSB6aPGxkwN3kI
7146ac46-1758-40f9-a3e0-197eda915fcc,238925673,395444.3623207113,D50AHMAoajQ49RqnuxCy
9e13aa66-428a-4a07-8568-b867f21a63b7,874537909,541685.2190987144,GlyIB26MMgf2yDqMg658
a17976d4-71f9-4016-a5e1-4e1dcd343d68,71775369,180792.7502460126,1pzZKiScMM3Whz4gBJyO
5e9634d4-a6a3-4077-9050-70efa5867860,190128261,542951.3657751089,4YmQrRTqGOVv0zmWwWEh
7c9a9be8-9dfb-49d3-a027-524c75f875b4,55606353,158757.83533523325,qpxzTtVACkkyPbT77CpU
3ef42301-9260-4ffa-87b4-8526798c757b,564126020,81509.5929427242,VQJw9dc0Rdbi6dRfkV3c
f625ef1a-9a66-45e0-95fc-fdcd726a74fd,402582852,182796.2240956068,24XOnHWHzoTdg1jbBdhP
311a68e8-5b8b-402b-a063-561cdc08dccc,556601572,102680.32736757105,MHPjyJupJTpR6c0Pazme
e421b087-a499-44cb-b8f4-af0d79c711f5,897095296,74896.05290748435,s0hKvD6XSIqpLHTq87YD
b407e94f-6145-4859-b49e-ef3ec6f719e0,562561173,621201.9141699168,z1Qf62oWsAUOgnEJWN09
a53180c2-889b-4f56-ad68-255244c8bd42,701564287,899030.6003094977,8tuhsNSa1OsuY7c1bSbh
8ff72cf2-d823-484e-aad7-3f9624300796,654265957,804456.0678032148,UA04UByUIB1J67WEQy2y
be20fc2a-cfc0-4f40-ac08-b7fbe760666f,133751760,144405.18900784082,ruxnnWeLXIUEncfbOBIM
0d169ff9-e0af-410d-83df-9dae08c1f20a,369329068,2528.7025375894113,SQamTuP3LGQoh7G06lTn
a53762fa-ef7f-41fc-9efb-4c306db02598,885047665,440428.9012506071,HO5kO8CIEF8EV1iKo7Nx
0d9433d2-cdcb-4bd8-9417-9fe7064d871a,500589683,984519.0321757451,2yAhLivyNhQBZ6aXTKu7
3480b718-d4d2-40b0-8502-429e761f81bb,445080219,70822.18574504906,nN6u47y3iFnJ2zPXDvbz
3c909c87-dfba-423f-a620-c04d72df7f7f,616029036,170194.23754582962,724qlrszR2hCTKnGUmQP
b9927a01-9751-4e41-9bd1-18e9376b466b,616551812,967793.0659198856,ZfGaa5ml0UDwPdchR3Jf
c2afde09-79c6-43f6-b057-5865b715e9ab,10282439,368802.9518843482,lJsHnDy2gjSuKqndegnK
29ee35a6-8734-45f3-91a6-19880af1cb70,996384118,391770.35280856065,J1dQetjMwdZtGo8BGoZn
2d6a6f08-9ee0-4e05-83d7-cb2a721790ef,268179802,261626.42988040287,M6Bx8fAb1M1LTy55lI8v
